numero campioni
 - Plot 0	frequenza - Plot 0	
460	6445.38	
461	6445.38	
462	6445.38	
463	6445.38	
464	6445.38	
465	6445.38	
466	6443.3	
467	6443.3	
468	6443.3	
469	6443.3	
470	6445.38	
471	6445.38	
472	6445.38	
473	6445.38	
474	6445.38	
475	6445.38	
476	6445.38	
477	6443.3	
478	6443.3	
479	6443.3	
480	6445.38	
481	6445.38	
482	6445.38	
483	6445.38	
484	6445.38	
485	6445.38	
486	6445.38	
487	6445.38	
488	6443.3	
489	6443.3	
490	6443.3	
491	6443.3	
492	6445.38	
493	6445.38	
494	6445.38	
495	6445.38	
496	6445.38	
497	6445.38	
498	6445.38	
499	6443.3	
