t0	03/03/2016  18:20:48.266762
delta t	0.000200

time	Y
03/03/2016  18:20:48.887162	1.057129
03/03/2016  18:20:48.887362	1.042480
03/03/2016  18:20:48.887562	1.042480
03/03/2016  18:20:48.887762	1.022949
03/03/2016  18:20:48.887962	1.025391
03/03/2016  18:20:48.888162	1.025391
03/03/2016  18:20:48.888362	1.010742
03/03/2016  18:20:48.888562	1.010742
03/03/2016  18:20:48.888762	0.993652
03/03/2016  18:20:48.888962	0.993652
03/03/2016  18:20:48.889162	0.993652
03/03/2016  18:20:48.889362	0.979004
03/03/2016  18:20:48.889562	0.976562
03/03/2016  18:20:48.889762	0.961914
03/03/2016  18:20:48.889962	0.964355
03/03/2016  18:20:48.890162	0.961914
03/03/2016  18:20:48.890362	0.947266
03/03/2016  18:20:48.890562	0.947266
03/03/2016  18:20:48.890762	0.932617
03/03/2016  18:20:48.890962	0.932617
03/03/2016  18:20:48.891162	0.915527
03/03/2016  18:20:48.891362	0.915527
03/03/2016  18:20:48.891562	0.915527
03/03/2016  18:20:48.891762	0.898437
03/03/2016  18:20:48.891962	0.898437
03/03/2016  18:20:48.892162	0.883789
03/03/2016  18:20:48.892362	0.881348
03/03/2016  18:20:48.892562	0.883789
03/03/2016  18:20:48.892762	0.866699
03/03/2016  18:20:48.892962	0.866699
03/03/2016  18:20:48.893162	0.852051
03/03/2016  18:20:48.893362	0.852051
03/03/2016  18:20:48.893562	0.852051
03/03/2016  18:20:48.893762	0.834961
03/03/2016  18:20:48.893962	0.834961
03/03/2016  18:20:48.894162	0.820312
03/03/2016  18:20:48.894362	0.822754
03/03/2016  18:20:48.894562	0.805664
03/03/2016  18:20:48.894762	0.803223
03/03/2016  18:20:48.894962	0.803223
03/03/2016  18:20:48.895162	0.791016
03/03/2016  18:20:48.895362	0.791016
03/03/2016  18:20:48.895562	0.771484
03/03/2016  18:20:48.895762	0.773926
03/03/2016  18:20:48.895962	0.773926
03/03/2016  18:20:48.896162	0.756836
03/03/2016  18:20:48.896362	0.756836
03/03/2016  18:20:48.896562	0.739746
03/03/2016  18:20:48.896762	0.744629
03/03/2016  18:20:48.896962	0.742187
03/03/2016  18:20:48.897162	0.725098
03/03/2016  18:20:48.897362	0.727539
03/03/2016  18:20:48.897562	0.712891
03/03/2016  18:20:48.897762	0.708008
03/03/2016  18:20:48.897962	0.708008
03/03/2016  18:20:48.898162	0.695801
03/03/2016  18:20:48.898362	0.695801
03/03/2016  18:20:48.898562	0.678711
03/03/2016  18:20:48.898762	0.678711
03/03/2016  18:20:48.898962	0.661621
03/03/2016  18:20:48.899162	0.664062
03/03/2016  18:20:48.899362	0.664062
03/03/2016  18:20:48.899562	0.646973
03/03/2016  18:20:48.899762	0.646973
03/03/2016  18:20:48.899962	0.632324
03/03/2016  18:20:48.900162	0.632324
03/03/2016  18:20:48.900362	0.634766
03/03/2016  18:20:48.900562	0.617676
03/03/2016  18:20:48.900762	0.615234
03/03/2016  18:20:48.900962	0.600586
03/03/2016  18:20:48.901162	0.598145
03/03/2016  18:20:48.901362	0.600586
03/03/2016  18:20:48.901562	0.585937
03/03/2016  18:20:48.901762	0.583496
03/03/2016  18:20:48.901962	0.568848
03/03/2016  18:20:48.902162	0.571289
03/03/2016  18:20:48.902362	0.568848
03/03/2016  18:20:48.902562	0.551758
03/03/2016  18:20:48.902762	0.551758
03/03/2016  18:20:48.902962	0.537109
03/03/2016  18:20:48.903162	0.537109
03/03/2016  18:20:48.903362	0.551758
03/03/2016  18:20:48.903562	0.554199
03/03/2016  18:20:48.903762	0.537109
03/03/2016  18:20:48.903962	0.537109
03/03/2016  18:20:48.904162	0.551758
03/03/2016  18:20:48.904362	0.554199
03/03/2016  18:20:48.904562	0.554199
03/03/2016  18:20:48.904762	0.568848
03/03/2016  18:20:48.904962	0.568848
03/03/2016  18:20:48.905162	0.585937
03/03/2016  18:20:48.905362	0.585937
03/03/2016  18:20:48.905562	0.600586
03/03/2016  18:20:48.905762	0.600586
03/03/2016  18:20:48.905962	0.600586
03/03/2016  18:20:48.906162	0.617676
03/03/2016  18:20:48.906362	0.615234
03/03/2016  18:20:48.906562	0.632324
03/03/2016  18:20:48.906762	0.632324
03/03/2016  18:20:48.906962	0.632324
03/03/2016  18:20:48.907162	0.646973
03/03/2016  18:20:48.907362	0.649414
03/03/2016  18:20:48.907562	0.664062
03/03/2016  18:20:48.907762	0.664062
03/03/2016  18:20:48.907962	0.664062
03/03/2016  18:20:48.908162	0.681152
03/03/2016  18:20:48.908362	0.681152
03/03/2016  18:20:48.908562	0.693359
03/03/2016  18:20:48.908762	0.693359
03/03/2016  18:20:48.908962	0.695801
03/03/2016  18:20:48.909162	0.710449
03/03/2016  18:20:48.909362	0.710449
03/03/2016  18:20:48.909562	0.725098
03/03/2016  18:20:48.909762	0.725098
03/03/2016  18:20:48.909962	0.742187
03/03/2016  18:20:48.910162	0.742187
03/03/2016  18:20:48.910362	0.742187
03/03/2016  18:20:48.910562	0.759277
03/03/2016  18:20:48.910762	0.756836
03/03/2016  18:20:48.910962	0.773926
03/03/2016  18:20:48.911162	0.773926
03/03/2016  18:20:48.911362	0.773926
03/03/2016  18:20:48.911562	0.791016
03/03/2016  18:20:48.911762	0.791016
03/03/2016  18:20:48.911962	0.805664
03/03/2016  18:20:48.912162	0.805664
03/03/2016  18:20:48.912362	0.805664
03/03/2016  18:20:48.912562	0.820312
