Time - Plot 0	Amplitude - Plot 0	
392	0.00532227	
393	0.00563965	
394	0.00546875	
395	0.00527344	
396	0.00524902	
397	0.00539551	
398	0.00551758	
399	0.00539551	
400	0.00517578	
401	0.00544434	
402	0.00554199	
403	0.00532227	
404	0.00500488	
405	0.00529785	
406	0.00527344	
407	0.00527344	
408	0.00510254	
409	0.00507813	
410	0.00544434	
411	0.00527344	
412	0.00471191	
413	0.00493164	
414	0.00512695	
415	0.00505371	
416	0.00498047	
417	0.00495605	
418	0.0050293	
419	0.0052002	
420	0.00505371	
421	0.0048584	
422	0.00490723	
423	0.00524902	
424	0.00490723	
425	0.00478516	
426	0.00500488	
427	0.00515137	
428	0.00493164	
429	0.00480957	
430	0.00471191	
431	0.0050293	
432	0.0050293	
433	0.00461426	
434	0.00476074	
435	0.00495605	
436	0.00515137	
437	0.00493164	
438	0.00478516	
439	0.00498047	
440	0.00527344	
441	0.0052002	
442	0.00478516	
443	0.00495605	
444	0.00534668	
445	0.0050293	
446	0.00478516	
447	0.0048584	
448	0.00476074	
449	0.00483398	
450	0.00456543	
451	0.00437012	
452	0.0046875	
453	0.00473633	
454	0.0046875	
455	0.00461426	
456	0.00480957	
457	0.00500488	
458	0.00478516	
459	0.00446777	
460	0.00471191	
461	0.00480957	
462	0.00471191	
463	0.00432129	
464	0.00466309	
465	0.00490723	
466	0.0048584	
467	0.00456543	
468	0.0046875	
469	0.00478516	
470	0.00500488	
471	0.00483398	
472	0.00471191	
473	0.00500488	
474	0.00500488	
475	0.00478516	
476	0.00471191	
477	0.00488281	
478	0.00507813	
479	0.00505371	
480	0.0046875	
481	0.00495605	
482	0.00510254	
483	0.0052002	
484	0.00488281	
485	0.00507813	
486	0.00544434	
487	0.00546875	
488	0.00529785	
489	0.00537109	
490	0.00544434	
491	0.00571289	
492	0.00541992	
493	0.00507813	
494	0.00529785	
495	0.00529785	
496	0.00529785	
497	0.00512695	
498	0.00522461	
499	0.00554199	
