Time - Plot 0	Amplitude - Plot 0	
311	-0.927734	
312	-0.915527	
313	-0.90332	
314	-0.891113	
315	-0.878906	
316	-0.866699	
317	-0.854492	
318	-0.839844	
319	-0.827637	
320	-0.81543	
321	-0.803223	
322	-0.791016	
323	-0.778809	
324	-0.766602	
325	-0.754395	
326	-0.742187	
327	-0.72998	
328	-0.717773	
329	-0.705566	
330	-0.693359	
331	-0.681152	
332	-0.666504	
333	-0.654297	
334	-0.64209	
335	-0.629883	
336	-0.617676	
337	-0.605469	
338	-0.593262	
339	-0.581055	
340	-0.568848	
341	-0.556641	
342	-0.544434	
343	-0.532227	
344	-0.52002	
345	-0.507812	
346	-0.495605	
347	-0.483398	
348	-0.46875	
349	-0.458984	
350	-0.446777	
351	-0.432129	
352	-0.422363	
353	-0.407715	
354	-0.395508	
355	-0.383301	
356	-0.371094	
357	-0.358887	
358	-0.34668	
359	-0.334473	
360	-0.322266	
361	-0.310059	
362	-0.300293	
363	-0.285645	
364	-0.273437	
365	-0.273437	
366	-0.285645	
367	-0.297852	
368	-0.310059	
369	-0.322266	
370	-0.334473	
371	-0.34668	
372	-0.358887	
373	-0.371094	
374	-0.385742	
375	-0.397949	
376	-0.410156	
377	-0.422363	
378	-0.43457	
379	-0.446777	
380	-0.458984	
381	-0.471191	
382	-0.483398	
383	-0.495605	
384	-0.507812	
385	-0.52002	
386	-0.532227	
387	-0.544434	
388	-0.559082	
389	-0.568848	
390	-0.583496	
391	-0.595703	
392	-0.60791	
393	-0.617676	
394	-0.632324	
395	-0.644531	
396	-0.656738	
397	-0.668945	
398	-0.681152	
399	-0.693359	
400	-0.705566	
401	-0.717773	
402	-0.72998	
403	-0.742187	
404	-0.756836	
405	-0.766602	
406	-0.778809	
407	-0.791016	
408	-0.803223	
409	-0.81543	
410	-0.827637	
411	-0.839844	
412	-0.854492	
413	-0.866699	
414	-0.878906	
415	-0.891113	
416	-0.900879	
417	-0.915527	
418	-0.925293	
419	-0.9375	
420	-0.949707	
421	-0.961914	
422	-0.974121	
423	-0.986328	
424	-0.998535	
425	-1.01318	
426	-1.02295	
427	-1.03516	
428	-1.02783	
429	-1.01563	
430	-1.00098	
431	-0.98877	
432	-0.976562	
433	-0.964355	
434	-0.952148	
435	-0.939941	
436	-0.927734	
437	-0.915527	
438	-0.90332	
439	-0.891113	
440	-0.878906	
441	-0.866699	
442	-0.854492	
443	-0.839844	
444	-0.827637	
445	-0.81543	
446	-0.803223	
447	-0.791016	
448	-0.778809	
449	-0.766602	
450	-0.754395	
451	-0.742187	
452	-0.72998	
453	-0.717773	
454	-0.705566	
455	-0.693359	
456	-0.681152	
457	-0.666504	
458	-0.654297	
459	-0.64209	
460	-0.629883	
461	-0.617676	
462	-0.605469	
463	-0.593262	
464	-0.581055	
465	-0.568848	
466	-0.556641	
467	-0.544434	
468	-0.532227	
469	-0.52002	
470	-0.505371	
471	-0.493164	
472	-0.483398	
473	-0.471191	
474	-0.456543	
475	-0.444336	
476	-0.432129	
477	-0.419922	
478	-0.407715	
479	-0.395508	
480	-0.385742	
481	-0.371094	
482	-0.358887	
483	-0.34668	
484	-0.334473	
485	-0.322266	
486	-0.310059	
487	-0.297852	
488	-0.285645	
489	-0.273437	
490	-0.273437	
491	-0.285645	
492	-0.297852	
493	-0.310059	
494	-0.322266	
495	-0.334473	
496	-0.34668	
497	-0.358887	
498	-0.371094	
499	-0.385742	
