# circuito per eliminare offset: 800Hz, freq campi 100kHz
Time - Plot 0	Amplitude - Plot 0	Time - Plot 1	Amplitude - Plot 1	
306	0.766602	306	0.761719	
307	0.81543	307	0.866699	
308	0.861816	308	0.986328	
309	0.913086	309	1.08643	
310	0.95459	310	1.20361	
311	0.986328	311	1.29883	
312	0.98877	312	1.40625	
313	1.00098	313	1.49414	
314	0.998535	314	1.58936	
315	0.986328	315	1.6748	
316	0.979004	316	1.77002	
317	0.942383	317	1.84814	
318	0.898437	318	1.92383	
319	0.834961	319	1.98975	
320	0.778809	320	2.07031	
321	0.717773	321	2.11182	
322	0.629883	322	2.17285	
323	0.551758	323	2.22656	
324	0.480957	324	2.27783	
325	0.383301	325	2.31689	
326	0.270996	326	2.34375	
327	0.183105	327	2.36816	
328	0.0976562	328	2.39258	
329	-0.0390625	329	2.41211	
330	-0.114746	330	2.41943	
331	-0.229492	331	2.42432	
332	-0.307617	332	2.42432	
333	-0.424805	333	2.41699	
334	-0.50293	334	2.3999	
335	-0.595703	335	2.37061	
336	-0.664062	336	2.35352	
337	-0.737305	337	2.31934	
338	-0.803223	338	2.27783	
339	-0.861816	339	2.23389	
340	-0.908203	340	2.18262	
341	-0.944824	341	2.13135	
342	-0.979004	342	2.0752	
343	-0.991211	343	2.00439	
344	-1.00586	344	1.93359	
345	-1.00586	345	1.86035	
346	-0.993652	346	1.77002	
347	-0.964355	347	1.69434	
348	-0.947266	348	1.59912	
349	-0.898437	349	1.50146	
350	-0.864258	350	1.40625	
351	-0.79834	351	1.31104	
352	-0.739746	352	1.20117	
353	-0.654297	353	1.10107	
354	-0.57373	354	0.983887	
355	-0.493164	355	0.883789	
356	-0.397949	356	0.771484	
357	-0.307617	357	0.65918	
358	-0.214844	358	0.529785	
359	-0.112305	359	0.415039	
360	-0.00488281	360	0.288086	
361	0.090332	361	0.175781	
362	0.187988	362	0.0585937	
363	0.288086	363	-0.0610352	
364	0.383301	364	-0.187988	
365	0.473633	365	-0.302734	
366	0.561523	366	-0.432129	
367	0.639648	367	-0.549316	
368	0.717773	368	-0.664062	
369	0.78125	369	-0.766602	
370	0.830078	370	-0.888672	
371	0.881348	371	-0.991211	
372	0.9375	372	-1.10596	
373	0.957031	373	-1.20361	
374	0.991211	374	-1.30615	
375	0.991211	375	-1.41113	
376	0.993652	376	-1.51123	
377	0.981445	377	-1.5918	
378	0.961914	378	-1.68701	
379	0.952148	379	-1.77002	
380	0.910645	380	-1.84814	
381	0.847168	381	-1.92627	
382	0.793457	382	-1.98975	
383	0.74707	383	-2.05078	
384	0.661621	384	-2.10938	
385	0.593262	385	-2.16309	
386	0.490723	386	-2.21436	
387	0.415039	387	-2.2583	
388	0.319824	388	-2.28271	
389	0.234375	389	-2.32422	
390	0.126953	390	-2.34863	
391	0.0219727	391	-2.36572	
392	-0.0610352	392	-2.37549	
393	-0.168457	393	-2.38281	
394	-0.268555	394	-2.38525	
395	-0.341797	395	-2.37061	
396	-0.456543	396	-2.3584	
397	-0.541992	397	-2.34619	
398	-0.622559	398	-2.32666	
399	-0.693359	399	-2.29492	
400	-0.773926	400	-2.25586	
401	-0.822754	401	-2.20947	
402	-0.891113	402	-2.16309	
403	-0.932617	403	-2.12402	
404	-0.952148	404	-2.05322	
405	-0.974121	405	-1.99463	
406	-0.998535	406	-1.92871	
407	-0.996094	407	-1.85547	
408	-0.991211	408	-1.76758	
409	-0.983887	409	-1.69434	
410	-0.952148	410	-1.604	
411	-0.917969	411	-1.51855	
412	-0.871582	412	-1.41846	
413	-0.817871	413	-1.32568	
414	-0.756836	414	-1.21826	
415	-0.686035	415	-1.12305	
416	-0.605469	416	-1.00342	
417	-0.529785	417	-0.900879	
418	-0.432129	418	-0.788574	
419	-0.341797	419	-0.678711	
420	-0.253906	420	-0.563965	
421	-0.148926	421	-0.43457	
422	-0.0512695	422	-0.310059	
423	0.0439453	423	-0.192871	
424	0.15625	424	-0.078125	
425	0.249023	425	0.0390625	
426	0.34668	426	0.158691	
427	0.454102	427	0.285645	
428	0.532227	428	0.415039	
429	0.615234	429	0.529785	
430	0.693359	430	0.644531	
431	0.759277	431	0.761719	
432	0.81543	432	0.869141	
433	0.871582	433	0.98877	
434	0.915527	434	1.08887	
435	0.952148	435	1.20361	
436	0.983887	436	1.30127	
437	0.98877	437	1.40869	
438	0.996094	438	1.49658	
439	1.00342	439	1.5918	
440	0.98877	440	1.67236	
441	0.969238	441	1.77002	
442	0.942383	442	1.85303	
443	0.90332	443	1.92383	
444	0.837402	444	1.99219	
445	0.791016	445	2.06787	
446	0.710449	446	2.11426	
447	0.627441	447	2.17529	
448	0.539551	448	2.22656	
449	0.473633	449	2.27783	
450	0.383301	450	2.31689	
451	0.273437	451	2.34375	
452	0.197754	452	2.36816	
453	0.0952148	453	2.39014	
454	-0.0463867	454	2.41211	
455	-0.119629	455	2.41943	
456	-0.222168	456	2.42432	
457	-0.3125	457	2.42432	
458	-0.424805	458	2.41455	
459	-0.50293	459	2.3999	
460	-0.598145	460	2.36816	
461	-0.656738	461	2.35352	
462	-0.734863	462	2.31934	
463	-0.803223	463	2.27539	
464	-0.878906	464	2.23145	
465	-0.913086	465	2.18018	
466	-0.939941	466	2.12891	
467	-0.974121	467	2.0752	
468	-0.996094	468	2.00439	
469	-1.00098	469	1.93115	
470	-1.01074	470	1.86035	
471	-0.993652	471	1.77002	
472	-0.979004	472	1.69434	
473	-0.949707	473	1.59668	
474	-0.898437	474	1.50146	
475	-0.852051	475	1.40625	
476	-0.795898	476	1.31104	
477	-0.72998	477	1.20117	
478	-0.65918	478	1.10107	
479	-0.576172	479	0.983887	
480	-0.493164	480	0.883789	
481	-0.402832	481	0.773926	
482	-0.307617	482	0.65918	
483	-0.214844	483	0.529785	
484	-0.10498	484	0.415039	
485	-0.012207	485	0.290527	
486	0.0927734	486	0.17334	
487	0.185547	487	0.0585937	
488	0.288086	488	-0.0585937	
489	0.375977	489	-0.187988	
490	0.478516	490	-0.302734	
491	0.554199	491	-0.432129	
492	0.639648	492	-0.549316	
493	0.717773	493	-0.664062	
494	0.78125	494	-0.769043	
495	0.834961	495	-0.888672	
496	0.88623	496	-0.991211	
497	0.9375	497	-1.10352	
498	0.959473	498	-1.20605	
499	0.981445	499	-1.30859	
